X1,X2,X3
CPCT02270001T.purple.somatic.vcf.gz,785,3
CPCT02270003T.purple.somatic.vcf.gz,35,0
CPCT02270006T.purple.somatic.vcf.gz,166,0
CPCT02270007T.purple.somatic.vcf.gz,179,0
CPCT02270008T.purple.somatic.vcf.gz,58,0
CPCT02270009T.purple.somatic.vcf.gz,38,0
CPCT02270017T.purple.somatic.vcf.gz,21,0
CPCT02270018T.purple.somatic.vcf.gz,146,1
CPCT02270021T.purple.somatic.vcf.gz,12,0
CPCT02270022T.purple.somatic.vcf.gz,364,2
CPCT02270023T.purple.somatic.vcf.gz,212,0
CPCT02270026T.purple.somatic.vcf.gz,2316,5
CPCT02270028T.purple.somatic.vcf.gz,38,0
CPCT02270029T.purple.somatic.vcf.gz,4025,14
CPCT02270030T.purple.somatic.vcf.gz,13,0
CPCT02270031T.purple.somatic.vcf.gz,8,0
CPCT02270034T.purple.somatic.vcf.gz,1243,2
CPCT02270035T.purple.somatic.vcf.gz,12,0
CPCT02270036T.purple.somatic.vcf.gz,552,0
CPCT02270041T.purple.somatic.vcf.gz,41,0
CPCT02270043T.purple.somatic.vcf.gz,301,0
CPCT02270045T.purple.somatic.vcf.gz,301,0
CPCT02270046T.purple.somatic.vcf.gz,751,0
CPCT02270047T.purple.somatic.vcf.gz,1061,3
CPCT02270049T.purple.somatic.vcf.gz,256,0
CPCT02290001T.purple.somatic.vcf.gz,98,0
CPCT02290003T.purple.somatic.vcf.gz,13,1
CPCT02290006T.purple.somatic.vcf.gz,87,1
CPCT02290008T.purple.somatic.vcf.gz,99,0
CPCT02290010T.purple.somatic.vcf.gz,30,0
CPCT02290011T.purple.somatic.vcf.gz,28,1
CPCT02290013T.purple.somatic.vcf.gz,34,0
CPCT02290016T.purple.somatic.vcf.gz,69,0
CPCT02290017T.purple.somatic.vcf.gz,33,1
CPCT02290018T.purple.somatic.vcf.gz,9,1
CPCT02290020T.purple.somatic.vcf.gz,203,0
CPCT02290021T.purple.somatic.vcf.gz,116,1
CPCT02290023T.purple.somatic.vcf.gz,41,0
CPCT02290024T.purple.somatic.vcf.gz,111,3
CPCT02290028T.purple.somatic.vcf.gz,40,0
CPCT02290030T.purple.somatic.vcf.gz,18,0
CPCT02290031T.purple.somatic.vcf.gz,18,1
CPCT02290032T.purple.somatic.vcf.gz,30,0
CPCT02290033T.purple.somatic.vcf.gz,316,0
CPCT02290035T.purple.somatic.vcf.gz,121,0
CPCT02290036T.purple.somatic.vcf.gz,20,0
CPCT02290037T.purple.somatic.vcf.gz,97,1
CPCT02290038T.purple.somatic.vcf.gz,16,0
CPCT02290039T.purple.somatic.vcf.gz,108,0
CPCT02290040T.purple.somatic.vcf.gz,77,0
CPCT02290041T.purple.somatic.vcf.gz,69,5
CPCT02290044T.purple.somatic.vcf.gz,95,1
CPCT02290045T.purple.somatic.vcf.gz,32,0
CPCT02290046T.purple.somatic.vcf.gz,13,1
CPCT02290048T.purple.somatic.vcf.gz,17,0
CPCT02290049T.purple.somatic.vcf.gz,17,0
CPCT02290050T.purple.somatic.vcf.gz,37,1
CPCT02290051T.purple.somatic.vcf.gz,19,0
CPCT02290052T.purple.somatic.vcf.gz,111,1
CPCT02290053T.purple.somatic.vcf.gz,7,0
CPCT02290054T.purple.somatic.vcf.gz,19,0
CPCT02290055T.purple.somatic.vcf.gz,28,0
CPCT02290056T.purple.somatic.vcf.gz,232,0
CPCT02290057T.purple.somatic.vcf.gz,10,0
CPCT02290061T.purple.somatic.vcf.gz,4463,40
CPCT02300001T.purple.somatic.vcf.gz,12,0
CPCT02300002T.purple.somatic.vcf.gz,17,0
CPCT02300004T.purple.somatic.vcf.gz,17,0
CPCT02300005T.purple.somatic.vcf.gz,21,0
CPCT02300006T.purple.somatic.vcf.gz,7,0
CPCT02300008T.purple.somatic.vcf.gz,144,0
CPCT02300009T.purple.somatic.vcf.gz,194,2
CPCT02300010T.purple.somatic.vcf.gz,56,1
CPCT02300011T.purple.somatic.vcf.gz,32,2
CPCT02300014T.purple.somatic.vcf.gz,12,0
CPCT02300015T.purple.somatic.vcf.gz,1148,6
CPCT02300016T.purple.somatic.vcf.gz,57,0
CPCT02300017T.purple.somatic.vcf.gz,53,1
CPCT02300018T.purple.somatic.vcf.gz,61,0
CPCT02300021T.purple.somatic.vcf.gz,25,2
CPCT02300023T.purple.somatic.vcf.gz,26,2
CPCT02300026T.purple.somatic.vcf.gz,217,0
CPCT02300027T.purple.somatic.vcf.gz,86,2
CPCT02300028T.purple.somatic.vcf.gz,18,1
CPCT02300029T.purple.somatic.vcf.gz,35,0
CPCT02300030T.purple.somatic.vcf.gz,48,0
CPCT02300031T.purple.somatic.vcf.gz,75,1
CPCT02300032T.purple.somatic.vcf.gz,38,0
CPCT02300033T.purple.somatic.vcf.gz,98,0
CPCT02300034T.purple.somatic.vcf.gz,115,2
CPCT02300036T.purple.somatic.vcf.gz,119,0
CPCT02300038T.purple.somatic.vcf.gz,68,3
CPCT02300039T.purple.somatic.vcf.gz,88,0
CPCT02300040T.purple.somatic.vcf.gz,100,1
CPCT02300042T.purple.somatic.vcf.gz,10860,34
CPCT02300043T.purple.somatic.vcf.gz,128,0
CPCT02300046T.purple.somatic.vcf.gz,35,0
CPCT02300048T.purple.somatic.vcf.gz,245,1
CPCT02300049T.purple.somatic.vcf.gz,40,0
CPCT02300050T.purple.somatic.vcf.gz,193,0
CPCT02300052T.purple.somatic.vcf.gz,31,0
CPCT02310002T.purple.somatic.vcf.gz,62,1
CPCT02310003T.purple.somatic.vcf.gz,84,0
CPCT02310004T.purple.somatic.vcf.gz,101,0
CPCT02310005T.purple.somatic.vcf.gz,222,0
CPCT02310006T.purple.somatic.vcf.gz,9,1
CPCT02310007T.purple.somatic.vcf.gz,43,1
CPCT02310008T.purple.somatic.vcf.gz,28,1
CPCT02310011T.purple.somatic.vcf.gz,32,1
CPCT02310012T.purple.somatic.vcf.gz,159,5
CPCT02310013T.purple.somatic.vcf.gz,121,2
CPCT02310016T.purple.somatic.vcf.gz,88,3
CPCT02310017T.purple.somatic.vcf.gz,132,8
CPCT02310018T.purple.somatic.vcf.gz,31,0
CPCT02310019T.purple.somatic.vcf.gz,72,0
CPCT02310021T.purple.somatic.vcf.gz,56,1
CPCT02310022T.purple.somatic.vcf.gz,13,0
CPCT02320001T.purple.somatic.vcf.gz,337,3
CPCT02320002T.purple.somatic.vcf.gz,35,0
CPCT02320003T.purple.somatic.vcf.gz,63,0
CPCT02320005T.purple.somatic.vcf.gz,317,0
CPCT02320007T.purple.somatic.vcf.gz,17,0
CPCT02320008T.purple.somatic.vcf.gz,66,1
CPCT02320009T.purple.somatic.vcf.gz,11,0
CPCT02320010T.purple.somatic.vcf.gz,2,0
CPCT02330006T.purple.somatic.vcf.gz,13,0
CPCT02330007T.purple.somatic.vcf.gz,185,1
CPCT02330009T.purple.somatic.vcf.gz,20,0
CPCT02330014T.purple.somatic.vcf.gz,14,0
CPCT02330015T.purple.somatic.vcf.gz,118,0
CPCT02330016T.purple.somatic.vcf.gz,48,2
CPCT02330017T.purple.somatic.vcf.gz,38,0
CPCT02330021T.purple.somatic.vcf.gz,6,1
CPCT02330023T.purple.somatic.vcf.gz,23,0
CPCT02330024T.purple.somatic.vcf.gz,51,1
CPCT02330025T.purple.somatic.vcf.gz,139,1
CPCT02330027T.purple.somatic.vcf.gz,36,1
CPCT02330029T.purple.somatic.vcf.gz,44,0
CPCT02330032T.purple.somatic.vcf.gz,17,0
CPCT02330033T.purple.somatic.vcf.gz,102,0
CPCT02330034T.purple.somatic.vcf.gz,312,0
CPCT02330035T.purple.somatic.vcf.gz,186,1
CPCT02330036T.purple.somatic.vcf.gz,66,2
CPCT02330037T.purple.somatic.vcf.gz,72,1
CPCT02330041T.purple.somatic.vcf.gz,613,1
CPCT02330042T.purple.somatic.vcf.gz,17,0
CPCT02330043T.purple.somatic.vcf.gz,489,4
CPCT02330044T.purple.somatic.vcf.gz,31,1
CPCT02330045T.purple.somatic.vcf.gz,353,0
CPCT02330046T.purple.somatic.vcf.gz,79,4
CPCT02330047T.purple.somatic.vcf.gz,71,1
CPCT02330049T.purple.somatic.vcf.gz,218,0
CPCT02330051T.purple.somatic.vcf.gz,277,1
CPCT02330052T.purple.somatic.vcf.gz,250,1
CPCT02330053T.purple.somatic.vcf.gz,97,0
CPCT02330055T.purple.somatic.vcf.gz,73,2
CPCT02330058T.purple.somatic.vcf.gz,46,2
CPCT02330059T.purple.somatic.vcf.gz,167,2
CPCT02330061T.purple.somatic.vcf.gz,13,0
CPCT02330063T.purple.somatic.vcf.gz,68,0
CPCT02330066T.purple.somatic.vcf.gz,64,0
CPCT02330067T.purple.somatic.vcf.gz,10,0
CPCT02330070T.purple.somatic.vcf.gz,184,1
CPCT02330071T.purple.somatic.vcf.gz,64,0
CPCT02330072T.purple.somatic.vcf.gz,116,1
CPCT02330072TII.purple.somatic.vcf.gz,161,2
CPCT02330073T.purple.somatic.vcf.gz,139,0
CPCT02330074T.purple.somatic.vcf.gz,533,1
CPCT02330075T.purple.somatic.vcf.gz,71,0
CPCT02330076T.purple.somatic.vcf.gz,440,490
CPCT02330078T.purple.somatic.vcf.gz,433,3
CPCT02330080T.purple.somatic.vcf.gz,117,0
CPCT02330082T.purple.somatic.vcf.gz,21,0
CPCT02330084T.purple.somatic.vcf.gz,17,0
CPCT02330085T.purple.somatic.vcf.gz,340,2
CPCT02330087T.purple.somatic.vcf.gz,208,0
CPCT02330089T.purple.somatic.vcf.gz,57,1
CPCT02330092T.purple.somatic.vcf.gz,42,1
CPCT02330094T.purple.somatic.vcf.gz,92,0
CPCT02330095T.purple.somatic.vcf.gz,116,1
CPCT02330098T.purple.somatic.vcf.gz,88,1
CPCT02330099T.purple.somatic.vcf.gz,67,1
CPCT02330102T.purple.somatic.vcf.gz,270,1
CPCT02330103T.purple.somatic.vcf.gz,137,0
CPCT02330104T.purple.somatic.vcf.gz,42,0
CPCT02330111T.purple.somatic.vcf.gz,22,0
CPCT02330112T.purple.somatic.vcf.gz,213,3
CPCT02330117T.purple.somatic.vcf.gz,61,0
CPCT02330122T.purple.somatic.vcf.gz,103,1
CPCT02330123T.purple.somatic.vcf.gz,2079,1
CPCT02330124T.purple.somatic.vcf.gz,68,1
CPCT02330125T.purple.somatic.vcf.gz,202,75
CPCT02330128T.purple.somatic.vcf.gz,196,0
CPCT02330129T.purple.somatic.vcf.gz,146,0
CPCT02330130T.purple.somatic.vcf.gz,42,0
CPCT02330131T.purple.somatic.vcf.gz,190,0
CPCT02330132T.purple.somatic.vcf.gz,140,1
CPCT02330133T.purple.somatic.vcf.gz,1011,1
CPCT02330135T.purple.somatic.vcf.gz,24,0
CPCT02340001T.purple.somatic.vcf.gz,445,1
CPCT02340006T.purple.somatic.vcf.gz,39,1
CPCT02340008T.purple.somatic.vcf.gz,17,1
CPCT02340008TII.purple.somatic.vcf.gz,22,0
CPCT02340010T.purple.somatic.vcf.gz,40,1
CPCT02340010TII.purple.somatic.vcf.gz,92,0
CPCT02340010TIII.purple.somatic.vcf.gz,57,0
CPCT02340011T.purple.somatic.vcf.gz,32,0
CPCT02340012T.purple.somatic.vcf.gz,85,1
CPCT02340014T.purple.somatic.vcf.gz,640,0
CPCT02340017T.purple.somatic.vcf.gz,381,2
CPCT02340018T.purple.somatic.vcf.gz,131,0
CPCT02340018TII.purple.somatic.vcf.gz,375,0
CPCT02340019T.purple.somatic.vcf.gz,139,1
CPCT02340020T.purple.somatic.vcf.gz,37,2
CPCT02340022T.purple.somatic.vcf.gz,182,255
CPCT02340024T.purple.somatic.vcf.gz,476,1
CPCT02340025T.purple.somatic.vcf.gz,128,2
CPCT02340026T.purple.somatic.vcf.gz,21,0
CPCT02340029T.purple.somatic.vcf.gz,353,0
CPCT02340030T.purple.somatic.vcf.gz,5545,51
CPCT02340031T.purple.somatic.vcf.gz,49,2
CPCT02340032T.purple.somatic.vcf.gz,113,0
CPCT02340034T.purple.somatic.vcf.gz,112,1
CPCT02340036T.purple.somatic.vcf.gz,462,0
CPCT02340037T.purple.somatic.vcf.gz,33,0
CPCT02340038T.purple.somatic.vcf.gz,31,0
CPCT02340039T.purple.somatic.vcf.gz,48,0
CPCT02340040T.purple.somatic.vcf.gz,59,0
CPCT02340041T.purple.somatic.vcf.gz,165,6
CPCT02340042T.purple.somatic.vcf.gz,52,0
CPCT02340045T.purple.somatic.vcf.gz,251,1
CPCT02340046T.purple.somatic.vcf.gz,13,0
CPCT02340047T.purple.somatic.vcf.gz,65,1
CPCT02340048T.purple.somatic.vcf.gz,187,1
CPCT02340049T.purple.somatic.vcf.gz,59,2
CPCT02340050T.purple.somatic.vcf.gz,29,5
CPCT02340055T.purple.somatic.vcf.gz,54,0
CPCT02340056T.purple.somatic.vcf.gz,45,0
CPCT02340057T.purple.somatic.vcf.gz,139,0
CPCT02340058T.purple.somatic.vcf.gz,39,0
CPCT02340060T.purple.somatic.vcf.gz,166,0
CPCT02340064T.purple.somatic.vcf.gz,425,2
CPCT02340066T.purple.somatic.vcf.gz,71,0
CPCT02340066TII.purple.somatic.vcf.gz,67,0
CPCT02340066TIII.purple.somatic.vcf.gz,88,0
CPCT02340066TIV.purple.somatic.vcf.gz,70,0
CPCT02340067T.purple.somatic.vcf.gz,62,0
CPCT02340068T.purple.somatic.vcf.gz,32,0
CPCT02340070T.purple.somatic.vcf.gz,68,0
CPCT02340071T.purple.somatic.vcf.gz,23,0
CPCT02340073T.purple.somatic.vcf.gz,37,0
CPCT02340074T.purple.somatic.vcf.gz,253,1
CPCT02340075T.purple.somatic.vcf.gz,70,1
CPCT02340077T.purple.somatic.vcf.gz,69,0
CPCT02340078T.purple.somatic.vcf.gz,2,0
CPCT02340080T.purple.somatic.vcf.gz,22,0
CPCT02340081T.purple.somatic.vcf.gz,7,0
CPCT02340083T.purple.somatic.vcf.gz,1529,10
CPCT02340084T.purple.somatic.vcf.gz,570,2
CPCT02340086T.purple.somatic.vcf.gz,30,0
CPCT02340088T.purple.somatic.vcf.gz,17,0
CPCT02340090T.purple.somatic.vcf.gz,22,0
CPCT02340095T.purple.somatic.vcf.gz,67,1
CPCT02340097T.purple.somatic.vcf.gz,892,4
CPCT02340098T.purple.somatic.vcf.gz,976,2
CPCT02340099T.purple.somatic.vcf.gz,42,1
CPCT02340100T.purple.somatic.vcf.gz,5663,123
CPCT02340102T.purple.somatic.vcf.gz,405,0
CPCT02340104T.purple.somatic.vcf.gz,15,0
CPCT02340106T.purple.somatic.vcf.gz,52,0
CPCT02340107T.purple.somatic.vcf.gz,142,1
CPCT02340108T.purple.somatic.vcf.gz,71,0
CPCT02340110T.purple.somatic.vcf.gz,177,1
CPCT02340112T.purple.somatic.vcf.gz,39,0
CPCT02340115T.purple.somatic.vcf.gz,3052,11
CPCT02350002T.purple.somatic.vcf.gz,100,1
CPCT02350003T.purple.somatic.vcf.gz,18,0
CPCT02350007T.purple.somatic.vcf.gz,20,0
CPCT02350008T.purple.somatic.vcf.gz,179,0
CPCT02350009T.purple.somatic.vcf.gz,192,0
CPCT02350012T.purple.somatic.vcf.gz,54,0
CPCT02350014T.purple.somatic.vcf.gz,29,0
CPCT02350019T.purple.somatic.vcf.gz,5,0
CPCT02350020T.purple.somatic.vcf.gz,25,0
CPCT02350021T.purple.somatic.vcf.gz,209,0
CPCT02360007T.purple.somatic.vcf.gz,165,27
CPCT02360008T.purple.somatic.vcf.gz,10,0
CPCT02360009T.purple.somatic.vcf.gz,128,0
CPCT02360011T.purple.somatic.vcf.gz,27,0
CPCT02360012T.purple.somatic.vcf.gz,38,0
CPCT02360014T.purple.somatic.vcf.gz,164,0
CPCT02360015T.purple.somatic.vcf.gz,23,0
CPCT02360016T.purple.somatic.vcf.gz,14,0
CPCT02360017T.purple.somatic.vcf.gz,12,0
CPCT02360018T.purple.somatic.vcf.gz,13,0
CPCT02360022T.purple.somatic.vcf.gz,11,0
CPCT02370001T.purple.somatic.vcf.gz,349,5
CPCT02370002T.purple.somatic.vcf.gz,66,5
CPCT02370002TII.purple.somatic.vcf.gz,325,3
CPCT02370003T.purple.somatic.vcf.gz,121,1
CPCT02370005T.purple.somatic.vcf.gz,66,1
CPCT02370006T.purple.somatic.vcf.gz,42,1
CPCT02370008T.purple.somatic.vcf.gz,53,0
CPCT02370010T.purple.somatic.vcf.gz,241,2
CPCT02370012T.purple.somatic.vcf.gz,359,21
CPCT02370013TII.purple.somatic.vcf.gz,6,0
CPCT02370015T.purple.somatic.vcf.gz,17,1
CPCT02370016T.purple.somatic.vcf.gz,59,0
CPCT02370019T.purple.somatic.vcf.gz,164,0
CPCT02370020T.purple.somatic.vcf.gz,57,1
CPCT02370022T.purple.somatic.vcf.gz,255,1
CPCT02370024T.purple.somatic.vcf.gz,66,0
CPCT02370025T.purple.somatic.vcf.gz,102,0
CPCT02370026T.purple.somatic.vcf.gz,12,0
CPCT02370027T.purple.somatic.vcf.gz,37,0
CPCT02370030T.purple.somatic.vcf.gz,12,1
CPCT02370031T.purple.somatic.vcf.gz,397,0
CPCT02370034T.purple.somatic.vcf.gz,1301,4
CPCT02370036T.purple.somatic.vcf.gz,683,2
CPCT02370037T.purple.somatic.vcf.gz,222,1
CPCT02380002T.purple.somatic.vcf.gz,58,0
CPCT02380005T.purple.somatic.vcf.gz,323,0
CPCT02380006T.purple.somatic.vcf.gz,648,0
CPCT02380007T.purple.somatic.vcf.gz,3,0
CPCT02380008T.purple.somatic.vcf.gz,23,0
CPCT02380009T.purple.somatic.vcf.gz,41,0
CPCT02380010T.purple.somatic.vcf.gz,59,0
CPCT02380011T.purple.somatic.vcf.gz,252,0
CPCT02380013T.purple.somatic.vcf.gz,5,0
CPCT02380014T.purple.somatic.vcf.gz,117,0
CPCT02380015T.purple.somatic.vcf.gz,43,0
CPCT02380016T.purple.somatic.vcf.gz,183,3
CPCT02380018T.purple.somatic.vcf.gz,199,1
CPCT02380019T.purple.somatic.vcf.gz,140,1
CPCT02380020T.purple.somatic.vcf.gz,141,0
CPCT02380021T.purple.somatic.vcf.gz,116,7
CPCT02380023T.purple.somatic.vcf.gz,538,2
CPCT02380024T.purple.somatic.vcf.gz,28,1
CPCT02380026T.purple.somatic.vcf.gz,117,0
CPCT02380028T.purple.somatic.vcf.gz,71,0
CPCT02380029T.purple.somatic.vcf.gz,170,82
CPCT02380030T.purple.somatic.vcf.gz,51,0
CPCT02380032T.purple.somatic.vcf.gz,48,1
CPCT02380033T.purple.somatic.vcf.gz,24,1
CPCT02380034T.purple.somatic.vcf.gz,41,3
CPCT02380035T.purple.somatic.vcf.gz,108,23
CPCT02380036T.purple.somatic.vcf.gz,53,0
CPCT02380037T.purple.somatic.vcf.gz,25,0
CPCT02380039T.purple.somatic.vcf.gz,30,0
CPCT02380040T.purple.somatic.vcf.gz,245,1
CPCT02380044T.purple.somatic.vcf.gz,423,1
CPCT02380045T.purple.somatic.vcf.gz,116,0
CPCT02380047T.purple.somatic.vcf.gz,356,1
CPCT02380049T.purple.somatic.vcf.gz,59,0
CPCT02380050T.purple.somatic.vcf.gz,26,1
CPCT02380051T.purple.somatic.vcf.gz,11,0
CPCT02380052T.purple.somatic.vcf.gz,74,0
CPCT02390001T.purple.somatic.vcf.gz,16,2
CPCT02390001TII.purple.somatic.vcf.gz,42,0
CPCT02390002T.purple.somatic.vcf.gz,1351,9
CPCT02390003T.purple.somatic.vcf.gz,9,0
CPCT02390005T.purple.somatic.vcf.gz,64,1
CPCT02390006T.purple.somatic.vcf.gz,1107,1
CPCT02390007T.purple.somatic.vcf.gz,110,0
CPCT02390008T.purple.somatic.vcf.gz,35,0
CPCT02390010T.purple.somatic.vcf.gz,41,0
CPCT02390011T.purple.somatic.vcf.gz,310,2
CPCT02390015T.purple.somatic.vcf.gz,142,0
CPCT02390017T.purple.somatic.vcf.gz,141,0
CPCT02390020T.purple.somatic.vcf.gz,1683,0
CPCT02390021T.purple.somatic.vcf.gz,45,0
CPCT02390022T.purple.somatic.vcf.gz,25,0
CPCT02390026T.purple.somatic.vcf.gz,2091,8
CPCT02390027T.purple.somatic.vcf.gz,48,0
CPCT02390028T.purple.somatic.vcf.gz,338,0
CPCT02390029T.purple.somatic.vcf.gz,9,0
CPCT02390030T.purple.somatic.vcf.gz,1294,1
CPCT02390032T.purple.somatic.vcf.gz,3424,11
CPCT02390033T.purple.somatic.vcf.gz,44,0
CPCT02390034T.purple.somatic.vcf.gz,130,4
CPCT02390035T.purple.somatic.vcf.gz,48,2
CPCT02390037T.purple.somatic.vcf.gz,15,0
CPCT02390038T.purple.somatic.vcf.gz,29,0
CPCT02390040T.purple.somatic.vcf.gz,11,0
CPCT02390043T.purple.somatic.vcf.gz,40,0
CPCT02390044T.purple.somatic.vcf.gz,22,0
CPCT02400002T.purple.somatic.vcf.gz,129,2
CPCT02410001T.purple.somatic.vcf.gz,7,0
CPCT02410004T.purple.somatic.vcf.gz,51,0
CPCT02410006T.purple.somatic.vcf.gz,596,1
CPCT02410008T.purple.somatic.vcf.gz,29,0
CPCT02410009T.purple.somatic.vcf.gz,62,0
CPCT02410012T.purple.somatic.vcf.gz,23,0
CPCT02410013T.purple.somatic.vcf.gz,1351,1
CPCT02410017T.purple.somatic.vcf.gz,98,1
CPCT02410018T.purple.somatic.vcf.gz,1543,5
CPCT02410019T.purple.somatic.vcf.gz,2718,15
CPCT02430002T.purple.somatic.vcf.gz,90,0
CPCT02440001T.purple.somatic.vcf.gz,145,0
CPCT02440003T.purple.somatic.vcf.gz,6,1
CPCT02440004T.purple.somatic.vcf.gz,237,1
CPCT02440009T.purple.somatic.vcf.gz,26,0
CPCT02440010T.purple.somatic.vcf.gz,343,5
CPCT02440012T.purple.somatic.vcf.gz,77,0
CPCT02440014T.purple.somatic.vcf.gz,171,1
CPCT02440016T.purple.somatic.vcf.gz,738,1
CPCT02440017T.purple.somatic.vcf.gz,28,0
CPCT02440018T.purple.somatic.vcf.gz,42,0
CPCT02440020T.purple.somatic.vcf.gz,90,4
CPCT02440021T.purple.somatic.vcf.gz,14,0
CPCT02440023T.purple.somatic.vcf.gz,142,1
CPCT02440024T.purple.somatic.vcf.gz,47,0
CPCT02450002T.purple.somatic.vcf.gz,57,0
CPCT02450003T.purple.somatic.vcf.gz,18,0
CPCT02450004T.purple.somatic.vcf.gz,120,6
CPCT02450007T.purple.somatic.vcf.gz,97,0
CPCT02450008T.purple.somatic.vcf.gz,50,0
CPCT02450013T.purple.somatic.vcf.gz,6,0
CPCT02450014T.purple.somatic.vcf.gz,453,155
CPCT02450016T.purple.somatic.vcf.gz,42,1
CPCT02460001T.purple.somatic.vcf.gz,373,2
CPCT02460002T.purple.somatic.vcf.gz,944,2
CPCT02460004T.purple.somatic.vcf.gz,23,0
CPCT02460005T.purple.somatic.vcf.gz,44,0
CPCT02460006T.purple.somatic.vcf.gz,3,0
CPCT02470001T.purple.somatic.vcf.gz,19,0
CPCT02470003T.purple.somatic.vcf.gz,17,0
DRUP01010001T.purple.somatic.vcf.gz,42,0
DRUP01010006T.purple.somatic.vcf.gz,102,0
DRUP01010007T.purple.somatic.vcf.gz,97,2
DRUP01010010T.purple.somatic.vcf.gz,165,0
DRUP01010012T.purple.somatic.vcf.gz,102,0
DRUP01010013T.purple.somatic.vcf.gz,49,0
DRUP01010016T.purple.somatic.vcf.gz,390,1
DRUP01010017T.purple.somatic.vcf.gz,1520,5
DRUP01010018T.purple.somatic.vcf.gz,683,456
DRUP01010019T.purple.somatic.vcf.gz,122,0
DRUP01010020T.purple.somatic.vcf.gz,301,130
DRUP01010022T.purple.somatic.vcf.gz,374,19
DRUP01010023T.purple.somatic.vcf.gz,1537,3
DRUP01010024T.purple.somatic.vcf.gz,22,0
DRUP01010024TII.purple.somatic.vcf.gz,29,2
DRUP01010025T.purple.somatic.vcf.gz,560,164
DRUP01010034T.purple.somatic.vcf.gz,2001,4
DRUP01010035T.purple.somatic.vcf.gz,4,0
DRUP01010036T.purple.somatic.vcf.gz,19,3
DRUP01010037T.purple.somatic.vcf.gz,165,143
DRUP01010038T.purple.somatic.vcf.gz,73,1
DRUP01010040T.purple.somatic.vcf.gz,254,2
DRUP01010041T.purple.somatic.vcf.gz,296,1
DRUP01010044T.purple.somatic.vcf.gz,103,3
DRUP01010047T.purple.somatic.vcf.gz,389,518
DRUP01010047TII.purple.somatic.vcf.gz,261,114
DRUP01010049T.purple.somatic.vcf.gz,79,1
DRUP01010051T.purple.somatic.vcf.gz,330,163
DRUP01010051TII.purple.somatic.vcf.gz,85,1
DRUP01010053T.purple.somatic.vcf.gz,19,0
DRUP01010054T.purple.somatic.vcf.gz,285,0
DRUP01010057T.purple.somatic.vcf.gz,119,1
DRUP01010058T.purple.somatic.vcf.gz,3530,0
DRUP01010059T.purple.somatic.vcf.gz,133,0
DRUP01010064T.purple.somatic.vcf.gz,57,1
DRUP01010065T.purple.somatic.vcf.gz,108,2
DRUP01010066T.purple.somatic.vcf.gz,476,0
DRUP01010070T.purple.somatic.vcf.gz,136,2
DRUP01010072T.purple.somatic.vcf.gz,179,0
DRUP01010077T.purple.somatic.vcf.gz,33,0
DRUP01010078T.purple.somatic.vcf.gz,3632,46
DRUP01010084T.purple.somatic.vcf.gz,169,0
DRUP01010086T.purple.somatic.vcf.gz,1494,3
DRUP01010088T.purple.somatic.vcf.gz,81,0
DRUP01010090T.purple.somatic.vcf.gz,1235,4
DRUP01010091T.purple.somatic.vcf.gz,324,0
DRUP01010092T.purple.somatic.vcf.gz,100,1
DRUP01010095T.purple.somatic.vcf.gz,18,0
DRUP01010096T.purple.somatic.vcf.gz,2733,6
DRUP01010097T.purple.somatic.vcf.gz,76,0
DRUP01010099T.purple.somatic.vcf.gz,19,0
DRUP01010101T.purple.somatic.vcf.gz,324,1
DRUP01010102T.purple.somatic.vcf.gz,308,0
DRUP01010104T.purple.somatic.vcf.gz,496,0
DRUP01010106T.purple.somatic.vcf.gz,1758,5
DRUP01010108T.purple.somatic.vcf.gz,237,4
DRUP01010109T.purple.somatic.vcf.gz,75,0
DRUP01010110T.purple.somatic.vcf.gz,47,0
DRUP01010111T.purple.somatic.vcf.gz,539,3
DRUP01010113T.purple.somatic.vcf.gz,183,0
DRUP01010116T.purple.somatic.vcf.gz,1600,3
DRUP01010116TII.purple.somatic.vcf.gz,1629,3
DRUP01010119T.purple.somatic.vcf.gz,62,1
DRUP01010121T.purple.somatic.vcf.gz,88,1
DRUP01010122T.purple.somatic.vcf.gz,529,244
DRUP01010123T.purple.somatic.vcf.gz,638,1227
DRUP01010142T.purple.somatic.vcf.gz,137,31
DRUP01010148T.purple.somatic.vcf.gz,495,222
DRUP01010149T.purple.somatic.vcf.gz,28,0
DRUP01010167T.purple.somatic.vcf.gz,126,17
DRUP01020002T.purple.somatic.vcf.gz,199,0
DRUP01020004T.purple.somatic.vcf.gz,7,2
DRUP01020006T.purple.somatic.vcf.gz,184,0
DRUP01020018T.purple.somatic.vcf.gz,379,2
DRUP01020022T.purple.somatic.vcf.gz,7,0
DRUP01020026T.purple.somatic.vcf.gz,137,1
DRUP01020027T.purple.somatic.vcf.gz,395,6
DRUP01020033T.purple.somatic.vcf.gz,732,3
DRUP01020034T.purple.somatic.vcf.gz,198,1
DRUP01020037T.purple.somatic.vcf.gz,194,0
DRUP01020043T.purple.somatic.vcf.gz,31,0
DRUP01020053T.purple.somatic.vcf.gz,997,1616
DRUP01030002T.purple.somatic.vcf.gz,179,0
DRUP01030004T.purple.somatic.vcf.gz,442,2
DRUP01030012T.purple.somatic.vcf.gz,275,1
DRUP01030013T.purple.somatic.vcf.gz,150,18
DRUP01030015T.purple.somatic.vcf.gz,543,2
DRUP01030018T.purple.somatic.vcf.gz,1288,604
DRUP01030024T.purple.somatic.vcf.gz,67,0
